album_id,album_name,release_date,tracks_count,uri,album_type,artists
7jLbqg4aQyJdd9Wq6zrB2m,Heart Still Beating,2023-10-27,1,spotify:album:7jLbqg4aQyJdd9Wq6zrB2m,single,"['2gduEC76ry33RVurAvT05p', '64M6ah0SkkRsnPGtGiRAbb']"
5h8OA47knr8723Mc73vVMD,Memories,2023-10-20,1,spotify:album:5h8OA47knr8723Mc73vVMD,single,"['20gsENnposVs2I4rQ5kvrf', '6pGgP4CDlYMumihpD3CAwm']"
0vJYeZ82yiEUvuGBDMoqwL,Past Life,2023-09-22,1,spotify:album:0vJYeZ82yiEUvuGBDMoqwL,single,"['4bL2B6hmLlMWnUEZnorEtG', '1HBjj22wzbscIZ9sEb5dyf']"
2axYqSKAhWaN60ijTZ0XXg,Overdrive (feat. Norma Jean Martine),2023-10-06,1,spotify:album:2axYqSKAhWaN60ijTZ0XXg,single,"['4AKwRarlmsUlLjIwt38NLw', '2fsk4VlJdNF6G8cCMDrrzB']"
3xaAySZDsBeu2k12tDaLsZ,Take My Chance,2023-11-10,2,spotify:album:3xaAySZDsBeu2k12tDaLsZ,single,['1yqxFtPHKcGcv6SXZNdyT9']
2b2p2llc051aP6YlPG5AnK,Won't Forget You,2023-09-29,1,spotify:album:2b2p2llc051aP6YlPG5AnK,single,"['4Q6nIcaBED8qUel8bBx6Cr', '0Cs47vvRsPgEfliBU9KDiB', '7hssUdpvtY5oiARaUDgFZ3']"
5MU0RmBSpoSxOPYBfcobDc,Prada,2023-08-11,1,spotify:album:5MU0RmBSpoSxOPYBfcobDc,single,"['5wCmhq5J2hPwL2r0eKurxn', '5KKpBU5eC2tJDzf0wmlRp2', '5VadK1havLhK1OpKYsXv9y']"
18ogtNq9F7DmMkNYO6Xb4k,Strangers,2023-09-01,1,spotify:album:18ogtNq9F7DmMkNYO6Xb4k,single,['7uMDnSZyUYNBPLhPMNuaM2']
6CxgIkOgE7uIG4p70b8lyl,I Wanna Dance,2023-10-20,1,spotify:album:6CxgIkOgE7uIG4p70b8lyl,single,"['6BrvowZBreEkXzJQMpL174', '5ChF3i92IPZHduM7jN3dpg', '4pqY01dGuzojomnVCXYbXC']"
3S6FlsCt2FK6saAarcRoyy,NRG,2023-10-06,2,spotify:album:3S6FlsCt2FK6saAarcRoyy,single,['7zAAwgV5Wqmvpb4GzvlRkP']
628CN0UzuPsstc678cQ5Sn,If U Need It,2023-11-03,1,spotify:album:628CN0UzuPsstc678cQ5Sn,single,['1GuqTQbuixFHD6eBkFwVcb']
4Lgy6GaK2eR2QwOyoDeDg0,Fall Again,2023-10-27,1,spotify:album:4Lgy6GaK2eR2QwOyoDeDg0,single,['4yX6mpMyBGf9UfvBB8JJrc']
7jENFxE6ngcSKd9UqjEKxY,Real Love,2023-09-22,1,spotify:album:7jENFxE6ngcSKd9UqjEKxY,single,"['60d24wfXkVzDSfLS6hyCjZ', '3CrKgAMSBXsnTugbUqpu6g']"
5Xs1g4UOOm6NBk4cSxyl2M,Drums (Feat. Kim Petras),2023-10-06,1,spotify:album:5Xs1g4UOOm6NBk4cSxyl2M,single,"['43BxCL6t4c73BQnIJtry5v', '3Xt3RrJMFv5SZkCfUE8C1J']"
3QOx2Pb0YAOD48iVQOAqjA,Dance No More (with Kaleena Zanders),2023-08-25,3,spotify:album:3QOx2Pb0YAOD48iVQOAqjA,single,"['0PavAVTZWBEpaj4iJdKCyj', '0Sz2jslaxjcw2VM5zYh2jK']"
7CGatMISsY9SZCJhVsYiT5,thicc,2023-11-14,1,spotify:album:7CGatMISsY9SZCJhVsYiT5,single,"['3M3wTTCDwicRubwMyHyEDy', '5P8FHUS4EuE2FXskLnqkAg']"
7AE0HaidGUaRBSmIZmJ8As,Sunshine (My Girl),2023-09-01,1,spotify:album:7AE0HaidGUaRBSmIZmJ8As,single,['6Se1y4vDcu9fVHLqdj1N3q']
1pQODgWcJzz8oUoucbos1R,Tell That Boy,2023-10-12,2,spotify:album:1pQODgWcJzz8oUoucbos1R,single,['2k5DY2QDU3kBi5DX7OQlWj']
7hijxy3rso2MSNyHf0K5kj,Love On You (feat. Griff Clawson),2023-11-10,1,spotify:album:7hijxy3rso2MSNyHf0K5kj,single,"['4WUGQykLBGFfsl0Qjl6TDM', '3TaUSUXn41GixL7zbvrIDt', '3dIbvdQQd3HXfQcRjR6lb7']"
6fmQcEPiGQlBlA8LGClYVU,Big FU,2023-10-27,2,spotify:album:6fmQcEPiGQlBlA8LGClYVU,single,"['1Cs0zKBU1kc0i8ypK3B9ai', '3ZpEKRjHaHANcpk10u6Ntq', '3hcs9uc56yIGFCSy9leWe7']"
6x2zv2rhiwUYECd681EisA,Milkshake 20 (Alex Wann Remix),2023-09-12,1,spotify:album:6x2zv2rhiwUYECd681EisA,single,"['0IF46mUS8NXjgHabxk2MCM', '6PTNNcLg90Kkl89JcEwKhT']"
5LASDBDtLLEt3QqVtgOoaM,When Will We Land?,2023-10-20,11,spotify:album:5LASDBDtLLEt3QqVtgOoaM,album,['0vTVU0KH0CVzijsoKGsTPl']
21q5qrGNBSI1ihI0TT5348,Carry Me Higher,2023-11-17,5,spotify:album:21q5qrGNBSI1ihI0TT5348,single,"['4TvhRzxIL1le2PWCeUqxQw', '3pK4EcflBpG1Kpmjk5LK2R', '5rZUNweztKBI1Xy3XhYHoJ']"
6chhPL4qq4x8IEkvEDTL3R,DNA (Loving You) [feat. Hannah Boleyn],2023-07-28,1,spotify:album:6chhPL4qq4x8IEkvEDTL3R,single,"['0kmovylAP20DMJhS3BE2CO', '6EP96GaItADv1rNqR2oGIR']"
25YdkG6ZzOjou6uNQaC0NY,"Dance For Me (1, 2, 3) [Stutter Techno]",2023-09-27,1,spotify:album:25YdkG6ZzOjou6uNQaC0NY,single,"['2m8ROV7jEwm66LBxUNhUMt', '3vGgjydudbzEp2r9PmqHc0', '6dcF1Pcj5BlCkSK9FF96GG', '34lIancN28qj7jD4JxYOdE']"
5crYO6MbmHmFPHW9G6hr3p,All Night,2023-11-17,1,spotify:album:5crYO6MbmHmFPHW9G6hr3p,single,"['76M2Ekj8bG8W7X2nbx2CpF', '4aKdmOXdUKX07HVd3sGgzw', '7aWpPjjgItUnXljFxYYKZI']"
2JjG2Nnj87eX9lDnNNNdqP,Spring Girl,2023-08-25,1,spotify:album:2JjG2Nnj87eX9lDnNNNdqP,single,"['05tmGPn4fFdVpnsMt0YW5S', '2GjC0P8uCItsOxEYXtm7kv']"
4AWEbvZ2qwNLBbAYCdwc8Y,Me Me Me EP,2023-09-01,2,spotify:album:4AWEbvZ2qwNLBbAYCdwc8Y,single,"['5tYqFEuFELxnJZgGmmsfSh', '2rTvgpXa8PA62yBCfwdQxf']"
2zRVSA2HEm7bVR5R9EjJgt,Dancing At The Disco,2023-09-08,1,spotify:album:2zRVSA2HEm7bVR5R9EjJgt,single,"['4q0N3EI67tVnAeeaXbNQIj', '3neju4j8u80IBvGawKA3dv']"
2rMP8tQaoWn14zQM2zUOzG,kidsgonemad!,2023-10-20,13,spotify:album:2rMP8tQaoWn14zQM2zUOzG,album,['4zVCMnjw54nkhGHU4e1Pav']
0P0UAa1mOYWrKpuCFklA87,Like A Prayer,2023-09-22,1,spotify:album:0P0UAa1mOYWrKpuCFklA87,single,"['0YQ22xAzgefaKw8vKCAEp2', '0hprEC0nsWuQPSHag1O2Vi', '4zR2t8bagib4ozydVgb93l']"
4nSFAyvWxMBkgGYU5W6hOt,It's That Time,2023-04-21,2,spotify:album:4nSFAyvWxMBkgGYU5W6hOt,single,"['0HHa7ZJZxUQlg5l2mB0N0f', '4lBSzo2LS8asEzoePv6VLM']"
4Nu0kuBzS4A8AGQFXRBPN9,Electric Feeling,2023-09-08,1,spotify:album:4Nu0kuBzS4A8AGQFXRBPN9,single,['7vWC03wqXwUqjPON8hc1tz']
2Lp9nUToblWF8nbzeMVzjA,Human,2023-10-13,1,spotify:album:2Lp9nUToblWF8nbzeMVzjA,single,['03y4yOxhLk6MDJ1bV424uO']
7EeBTWpH1hiiL8ttysUTio,One Pill,2023-09-22,1,spotify:album:7EeBTWpH1hiiL8ttysUTio,single,['6fjbZ7zQBYEy3kvB5JL5PM']
6pdKC8JtPq2fbz8er190xE,Flip It,2023-10-10,1,spotify:album:6pdKC8JtPq2fbz8er190xE,single,"['1PbO7aQiVeKbGp8GYWDL9C', '2AUT4fNQ2QC0e2f5pIxOCd']"
6pNuyY90Baz2qxRa4Z2B8C,Ouroboros,2023-10-06,8,spotify:album:6pNuyY90Baz2qxRa4Z2B8C,album,['25oLRSUjJk4YHNUsQXk7Ut']
2ctujff7VotoPkcd4AXXT8,Miracle,2023-09-01,1,spotify:album:2ctujff7VotoPkcd4AXXT8,single,"['02DWGcShQivFepRvGJ7xhB', '50Lr1puweM1hFsF1LpIZLM']"
3vmR5tggRYJhVhuB0j1uVc,The Boy Is Mine,2023-06-23,1,spotify:album:3vmR5tggRYJhVhuB0j1uVc,single,"['2mrrXxzLsLPgLSiJz9COWB', '0SI37BtvfxqNpnvjeMPqyD', '58PEgJMZGqZ5d3CHYJTGv7']"
4ml88dBgRFbbucUERI1BYC,More Love (Rampa &ME Remix),2023-10-27,1,spotify:album:4ml88dBgRFbbucUERI1BYC,single,"['2exkZbmNqMKnT8LRWuxWgy', '26WKgv73kRHD0gEDKD1i8j', '08jywfUS0hp8XYlYs0cvz8', '5mIowAJMp7RKNheelruV5z']"
4sonMTh4GV9Y1rvJTfdZ8R,Spiritual Milk,2023-09-15,16,spotify:album:4sonMTh4GV9Y1rvJTfdZ8R,album,"['240wlM8vDrf6S4zCyzGj2W', '5XJp0gYotUfFraS626GSge']"
4P5fu99YdeoP7K29RyOvyy,One Last Call,2023-10-11,1,spotify:album:4P5fu99YdeoP7K29RyOvyy,single,"['5tDjiBYUsTqzd0RkTZxK7u', '4nknUpUYu4baxWwkunq81Z']"
2xpSf5fa0lJ04r8Ya6g1J0,One Of A Kind,2023-06-02,1,spotify:album:2xpSf5fa0lJ04r8Ya6g1J0,single,['5g93IJMEpfC68NUaeVjr4h']
2L6QpGW5Wz3ohn7sxUMbqu,Lo Que Soy,2023-07-07,1,spotify:album:2L6QpGW5Wz3ohn7sxUMbqu,single,"['7zm3aSdmGiOkTt0aZFSO8R', '3NwcP2GO2sZZS2BVvWcc9T']"
6vCW931VRazG6Y49nzAwJz,Vogue,2023-09-08,2,spotify:album:6vCW931VRazG6Y49nzAwJz,single,['3VRyybsQu0MDG0F2LBxnv7']
21flOOgl2FgBHpxum2PVVH,Fight or Flight,2023-09-08,1,spotify:album:21flOOgl2FgBHpxum2PVVH,single,"['11gWrKZMBsGQWmobv3oNfW', '7nJNuftnqwrFGFs3ZRRe0u']"
2xV74PLdZg5gwA65xGF8cF,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2023-07-27,1,spotify:album:2xV74PLdZg5gwA65xGF8cF,single,"['3jNkaOXasoc7RsxdchvEVq', '35dxfY1wywqVRUEaVuMm13', '07CimrZi5vs9iEao47TNQ4', '17fY0VRyqRgmqI3dHlE1UU', '4LqFJ98PEA7gIrRtviMUmb', '4n81jTX3LJ7zxNr6Ss8PkQ']"
19wyFSSjj5pqoS130wwCIf,Spotify Singles,2023-09-06,2,spotify:album:19wyFSSjj5pqoS130wwCIf,single,['5CMaNobmJYgXcfiT0zYOwi']
3oVQAqfrzIg4S5pF74au4x,Echo,2023-08-11,1,spotify:album:3oVQAqfrzIg4S5pF74au4x,single,"['5pkU7zjIzHgfN1n91e51r3', '5fDx43KRyr21vME3lLxmxY', '6iOYJDZYumYVmzxPbyfg5W']"
2kcJ3TxBhSwmki0QWFXUz8,RUSH! (ARE U COMING?),2023-11-10,22,spotify:album:2kcJ3TxBhSwmki0QWFXUz8,album,['0lAWpj5szCSwM4rUMHYmrr']
12VEQ6qRfhz9epkYVPE2nC,The American Dream Is Killing Me,2023-10-24,1,spotify:album:12VEQ6qRfhz9epkYVPE2nC,single,['7oPftvlwr6VrsViSDV7fJY']
1OteY9OFTmoZ0vmZT89wPd,ONE MORE TIME...,2023-10-20,17,spotify:album:1OteY9OFTmoZ0vmZT89wPd,album,['6FBDaR13swtiWwGhX1WQsP']
3E21iYJYv6lSkBkHBv3SKq,DArkSide,2023-10-18,1,spotify:album:3E21iYJYv6lSkBkHBv3SKq,single,['1Ffb6ejR6Fe5IamqA5oRUF']
6FRkntES0AkBOQu9AOHNeo,Make It Out Alive,2023-08-24,1,spotify:album:6FRkntES0AkBOQu9AOHNeo,single,['7k73EtZwoPs516ZxE72KsO']
3p7m1Pmg6n3BlpL9Py7IUA,THE DEATH OF PEACE OF MIND,2022-02-25,15,spotify:album:3p7m1Pmg6n3BlpL9Py7IUA,album,['3Ri4H12KFyu98LMjSoij5V']
2fzxvtlp5mqgJktyPAt5UC,Normal People Things,2023-10-06,1,spotify:album:2fzxvtlp5mqgJktyPAt5UC,single,['33tFkBLsl6f8TjKkV0uF0C']
4wp4aWWpoYfNcspimVAnel,But Here We Are,2023-06-02,10,spotify:album:4wp4aWWpoYfNcspimVAnel,album,['7jy3rLJdDQY21OgRLCZ9sD']
2YSFu2hX0S6fnXlaeqLhP3,Nothing Matters,2023-04-19,1,spotify:album:2YSFu2hX0S6fnXlaeqLhP3,single,['5SHgclK1ZpTdfdAmXW7J6s']
1AxMcdQRLguJqSZMxvRNdO,Hackney Diamonds,2023-10-20,12,spotify:album:1AxMcdQRLguJqSZMxvRNdO,album,['22bE4uQ6baNwSHPVcDxLCe']
5rHd8n9uWIpq9w0PP5ZcI3,So Much (For) Stardust,2023-03-24,14,spotify:album:5rHd8n9uWIpq9w0PP5ZcI3,album,['4UXqAaa6dQYAk18Lv7PEgX']
4FJuBUAQv20qh8LAxDdzjN,Blame Brett,2023-05-05,2,spotify:album:4FJuBUAQv20qh8LAxDdzjN,single,['6ws5XBA70XgeBpnLZhQBoy']
4a6PlF2W6n5oZsKFyLqmP2,Modern Girl,2023-09-20,1,spotify:album:4a6PlF2W6n5oZsKFyLqmP2,single,['2eam0iDomRHGBypaDQLwWI']
6gqw69YjxD8oXGZ2rp1pPd,The Matrix,2023-11-03,3,spotify:album:6gqw69YjxD8oXGZ2rp1pPd,single,['0e86yPdC41PGRkLp2Q1Bph']
4TLVu9jrPLKpyPj1R3m2RW,Running In Circles / HURT,2023-09-07,2,spotify:album:4TLVu9jrPLKpyPj1R3m2RW,single,['31M8EXHYtEqOqVb1X7JRVe']
0kqOkJ9HCUD4AXKvvR6lb7,Dead Club City,2023-06-30,11,spotify:album:0kqOkJ9HCUD4AXKvvR6lb7,album,['1kDGbuxWknIKx4FlgWxiSp']
2XS5McKf3zdJWpcZ4OkZPZ,"10,000 gecs",2023-03-17,10,spotify:album:2XS5McKf3zdJWpcZ4OkZPZ,album,['6PfSUFtkMVoDkx4MQkzOi3']
6AGtvMucIA2IRrLpVIP6ZR,Dancer,2023-10-18,1,spotify:album:6AGtvMucIA2IRrLpVIP6ZR,single,"['75mafsNqNE1WSEVxIKuY5C', '066X20Nz7iquqkkCW6Jxy6']"
0F93SGg55xfIxn8xXzbG93,Shadow (I'm Breaking Down),2023-07-13,2,spotify:album:0F93SGg55xfIxn8xXzbG93,single,['7KeN0XX71T4fGysIYLB5J5']
3c2fbU1EH35iSMWlTRqLih,Already Over,2023-10-06,1,spotify:album:3c2fbU1EH35iSMWlTRqLih,single,['6xBZgSMsnKVmaAxzWEwMSD']
3omXFuNbc0B6MlCm5Nf5Xn,"Goodnight, God Bless, I Love U, Delete.",2023-10-13,15,spotify:album:3omXFuNbc0B6MlCm5Nf5Xn,album,['3gPZCcrc8KG2RuVl3rtbQ2']
3UCGVgftlIKV8uOB92cqkk,The Fear of Fear,2023-11-03,6,spotify:album:3UCGVgftlIKV8uOB92cqkk,single,['4MzJMcHQBl9SIYSjwWn8QW']
1isIpqlAXx9y1Q5JVTGiVC,Everything I Do Is For You,2023-11-10,2,spotify:album:1isIpqlAXx9y1Q5JVTGiVC,single,['6Z4kwq0LOaYQW2CqudoOIk']
4Xkn1QDxrQQAp1IiK94PcV,Happier (feat. Oli Sykes of Bring Me The Horizon),2023-10-17,1,spotify:album:4Xkn1QDxrQQAp1IiK94PcV,single,"['6Ad91Jof8Niiw0lGLLi3NW', '1UXEXWWOTTZNlyFapwHDbW', '1Ffb6ejR6Fe5IamqA5oRUF']"
4f5JujhyhXEY2XByzlfrvK,We Need More Bricks,2023-11-16,4,spotify:album:4f5JujhyhXEY2XByzlfrvK,single,['2TM0qnbJH4QPhGMCdPt7fH']
39fNnKFUvJIyEyItTOoc9Z,Fake As Hell (with Avril Lavigne),2023-09-15,1,spotify:album:39fNnKFUvJIyEyItTOoc9Z,single,"['46gyXjRIvN1NL1eCB8GBxo', '0p4nmQO2msCgU4IF37Wi3j']"
5yFMpRYQntO822gUiwoVzC,Your Side of Town,2023-08-25,1,spotify:album:5yFMpRYQntO822gUiwoVzC,single,['0C0XlULifJtAgn6ZNCW2eu']
08qd1EHSPOu0RHlIOgyYDf,It’s The End Of The World But It’s A Beautiful Day,2023-09-15,11,spotify:album:08qd1EHSPOu0RHlIOgyYDf,album,['0RqtSIYZmd4fiBKVFqyIqD']
6tG8sCK4htJOLjlWwb7gZB,This Is Why,2023-02-10,10,spotify:album:6tG8sCK4htJOLjlWwb7gZB,album,['74XFHRwlV6OrjEM0A2NCMF']
1ZIQTACUeZjcf9xHHvCpQp,Young In America,2023-09-29,1,spotify:album:1ZIQTACUeZjcf9xHHvCpQp,single,['5tFRohaO5yEsuJxmMnlCO9']
4XeleObofFq1o3lscbN9lO,Caffeine,2023-06-23,4,spotify:album:4XeleObofFq1o3lscbN9lO,single,['24qqDoA4BBXVnPOdHBjT54']
1xJHno7SmdVtZAtXbdbDZp,GUTS,2023-09-08,12,spotify:album:1xJHno7SmdVtZAtXbdbDZp,album,['1McMsnEElThX1knmY4oliG']
57u0BXm756Oc5nKELfd6qR,thoughts i have while lying in bed (with Beach Weather),2023-11-24,2,spotify:album:57u0BXm756Oc5nKELfd6qR,single,"['4o0pNHbyj36LPvukNqEug0', '7I3bkknknQkIiatWiupQgD']"
1sijQqTWjxFFCYg71WR0oh,A Little Bit Happy,2023-06-16,3,spotify:album:1sijQqTWjxFFCYg71WR0oh,single,['6mx5dgNlLjrDDMyFsgrW87']
7rynwXAYkqA8uExmOuXlwO,Too Good At Raising Hell,2023-06-30,1,spotify:album:7rynwXAYkqA8uExmOuXlwO,single,['3lDpdwM8KILepMHqBWUhIA']
5ghPJVqhDvidfznC4O7tW3,Atomic City,2023-09-29,1,spotify:album:5ghPJVqhDvidfznC4O7tW3,single,['51Blml2LZPmy7TTiAg47vQ']
0ImZVp5Lh6vnyMUkQtnQIw,Welcome To My House,2023-07-28,7,spotify:album:0ImZVp5Lh6vnyMUkQtnQIw,album,['3Wcyta3gkOdQ4TfY0WyZpu']
6yo1MiZJdkDZRkwg5n7Ec3,Calling the Dogs,2023-10-06,11,spotify:album:6yo1MiZJdkDZRkwg5n7Ec3,album,['0znuUIjvP0LXEslfaq0Nor']
7AcTyeT0AnB9CmNdi0Tq3l,I Got Heaven,2023-08-28,1,spotify:album:7AcTyeT0AnB9CmNdi0Tq3l,single,['33yje3hgpNfdXpqdJQcrt9']
6GcuTn1GfyA7uwTTJj3XgV,Landmines,2023-09-27,1,spotify:album:6GcuTn1GfyA7uwTTJj3XgV,single,['0qT79UgT5tY4yudH9VfsdT']
4B9IAqwQaPYHQi7kJcpPFQ,Back To The Water Below,2023-09-01,10,spotify:album:4B9IAqwQaPYHQi7kJcpPFQ,album,['2S5hlvw4CMtMGswFtfdK15']
3YCJJtpStsr9BbwmgF31qq,The Falling Sky,2023-06-27,4,spotify:album:3YCJJtpStsr9BbwmgF31qq,single,['4NpFxQe2UvRCAjto3JqlSl']
2ZTDmH94OLjeNaOvT7Ngwk,In Times New Roman...,2023-06-16,10,spotify:album:2ZTDmH94OLjeNaOvT7Ngwk,album,['4pejUc4iciQfgdX6OKulQn']
0wjBE0IEyqotyrB9Uk2REe,The Gutter,2023-06-09,9,spotify:album:0wjBE0IEyqotyrB9Uk2REe,album,['0zmxCsd8aIJHfNC95gdT2i']
1i029CHfpOok9L5nC1JWO2,Salt,2023-09-06,4,spotify:album:1i029CHfpOok9L5nC1JWO2,single,"['3KrgUUwoRQ6OQp4IOmqnSF', '3LiQA7CeDBEpoWI0TNBJgv']"
2Vs2Tn2p7N3KZGEnUmXFdp,BLINK AND YOU'LL MISS IT//,2023-07-07,3,spotify:album:2Vs2Tn2p7N3KZGEnUmXFdp,single,"['5ObBtv5VunwwhQaXXnUrsM', '4exLIFE8sISLr28sqG1qNX']"
7ntBWu8hyC7hIPqMwi5mJQ,beautiful waste,2023-08-02,1,spotify:album:7ntBWu8hyC7hIPqMwi5mJQ,single,['2MJMW3WtQnDq7DKezFn5jO']
0IZ7BqP4lOHnDM7VUsCE8C,ALL CAPS (feat. John the Ghost),2023-02-23,2,spotify:album:0IZ7BqP4lOHnDM7VUsCE8C,single,"['4OTFxPi5CtWyj1NThDe6z5', '6fYqX8n6gG3FNbSufuvj3E']"
0gIZSG9WUDO3TK0B5y7UtU,The Ballad of Darren,2023-07-21,10,spotify:album:0gIZSG9WUDO3TK0B5y7UtU,album,['7MhMgCo0Bl0Kukl93PZbYS']
34hq1FBvredIMga6KyZnF2,What Now,2023-10-13,1,spotify:album:34hq1FBvredIMga6KyZnF2,single,['4XquDVA8pkg5Lx91No1JxB']
1H1ivGeE2LjPjE71OITTZs,MY HOUSE,2023-12-01,1,spotify:album:1H1ivGeE2LjPjE71OITTZs,single,['6vWDO969PvNqNYHIOW5v0m']
0tL8CzbfmF5poGm9puqALR,11:11,2023-11-10,22,spotify:album:0tL8CzbfmF5poGm9puqALR,album,"['7bXgB6jMjp9ATFy66eO08Z', '0Y3agQaa6g2r0YmHPOO9rh', '3ONGmday8YN8AkbsRk01iL']"
6cWVXZCgpDJhvFOqB6o0DP,TYLA,2023-12-01,5,spotify:album:6cWVXZCgpDJhvFOqB6o0DP,single,['3SozjO3Lat463tQICI9LcE']
6WlGOgNNtpwFt2gfRFfqgZ,JAGUAR II,2023-08-25,11,spotify:album:6WlGOgNNtpwFt2gfRFfqgZ,album,['63XBtGSEZINSyXylZxEUbv']
42dnGUpj3OEU4anDNW69j3,Good Good,2023-08-04,2,spotify:album:42dnGUpj3OEU4anDNW69j3,single,"['23zg3TcAtWQy7J6upgbUnj', '57LYzLEk2LcFghVwuWbcuS', '1URnnhqYAYcrqrcwql10ft']"
3cCpJc6LhvskN7i9w3WkaA,falling or flying,2023-09-29,16,spotify:album:3cCpJc6LhvskN7i9w3WkaA,album,"['1CoZyIx7UvdxT5c8UkMzHd', '2a0uxJgbvvIRI4GX8pYfcr']"
0D1Qm49Hq9cwYbRDeC1HGa,Me & U,2023-10-05,1,spotify:album:0D1Qm49Hq9cwYbRDeC1HGa,single,['687cZJR45JO7jhk1LHIbgq']
75636FX5iYEcgCrLqcBtXr,Get Close,2023-11-17,1,spotify:album:75636FX5iYEcgCrLqcBtXr,single,['1vaQ6v3pOFxAIrFoPrAcom']
4oFFTDK2Af6FOPvoafwKjV,That's You,2023-11-01,1,spotify:album:4oFFTDK2Af6FOPvoafwKjV,single,['5Vuvs6Py2JRU7WiFDVsI7J']
3KxnjxwC38wxRIYl2tFo80,After the Butterflies,2023-11-17,10,spotify:album:3KxnjxwC38wxRIYl2tFo80,single,"['3nViOFa3kZW8OMSNOzwr98', '7HkdQ0gt53LP4zmHsL0nap']"
2SCqEnMiuSZG4scznyel9x,CiCi,2023-08-18,7,spotify:album:2SCqEnMiuSZG4scznyel9x,album,"['2NdeV5rLm47xAvogXrYhJX', '7bXgB6jMjp9ATFy66eO08Z']"
0Ytzeqoskd5VfSVfGGA1SM,BB/ANG3L,2023-09-08,7,spotify:album:0Ytzeqoskd5VfSVfGGA1SM,album,['0NIIxcxNHmOoyBx03SfTCD']
26rTTXIEtEeSTan28AiLaV,Larger Than Life,2023-10-27,14,spotify:album:26rTTXIEtEeSTan28AiLaV,album,['3tlXnStJ1fFhdScmQeLpuG']
0tL8CzbfmF5poGm9puqALR,11:11,2023-11-10,22,spotify:album:0tL8CzbfmF5poGm9puqALR,album,['7bXgB6jMjp9ATFy66eO08Z']
6cWVXZCgpDJhvFOqB6o0DP,TYLA,2023-12-01,5,spotify:album:6cWVXZCgpDJhvFOqB6o0DP,single,['3SozjO3Lat463tQICI9LcE']
3SOrMCFaErYHw8BDd1XxYi,OUTTA CONTROL,2023-08-02,1,spotify:album:3SOrMCFaErYHw8BDd1XxYi,single,['4jwROPSUkTkohLCRiyjiZZ']
41EnEbv52wuUZLFOdXH1d8,From A Woman,2023-10-13,1,spotify:album:41EnEbv52wuUZLFOdXH1d8,single,['7HO5fOXE4gh3lzZn64tX2E']
4czdORdCWP9umpbhFXK2fW,For All The Dogs,2023-10-06,23,spotify:album:4czdORdCWP9umpbhFXK2fW,album,['3TVXtAsR1Inumwj472S9r4']
06oN7xkWw9ZJcbK6tIAI71,Girls Need Love (Girls Mix),2023-10-20,5,spotify:album:06oN7xkWw9ZJcbK6tIAI71,single,"['57LYzLEk2LcFghVwuWbcuS', '63XBtGSEZINSyXylZxEUbv']"
0bQ8NyqdTKKQpZHYhZqCUU,Snooze (Acoustic) (feat. Justin Bieber),2023-09-15,1,spotify:album:0bQ8NyqdTKKQpZHYhZqCUU,single,"['7tYKF4w9nC0nq9CsPZTHyP', '1uNFoZAHBGtllmzznpCI3s']"
5u7OrPu6BbadcZNWuH10VT,Electric Dusk,2023-08-18,12,spotify:album:5u7OrPu6BbadcZNWuH10VT,album,['0nnBZ8FXWjG9wZgM2cpfeb']
1bLdis3p35wB1HX2ODuKhO,Phases III - EP,2023-10-20,11,spotify:album:1bLdis3p35wB1HX2ODuKhO,single,['6TvjXbopXg71XRM9OZWqUc']
3KxnjxwC38wxRIYl2tFo80,After the Butterflies,2023-11-17,10,spotify:album:3KxnjxwC38wxRIYl2tFo80,single,"['3nViOFa3kZW8OMSNOzwr98', '6qWpPgfKJehZmeJMIeicqW']"
6aWsHOGYXoEY1kxnxGMLwU,Heaven,2023-09-15,9,spotify:album:6aWsHOGYXoEY1kxnxGMLwU,album,['3ETLPQkcEd7z4k3IbZmXMq']
2JMwjCJEkSI2jskt9bMkG9,Waterfall (I Adore You),2023-10-25,2,spotify:album:2JMwjCJEkSI2jskt9bMkG9,single,['1ooV8YZC1KbpEcrmI8WH0F']
1WStqZEbgRsqUNazxV7u9C,Be My Summer,2023-07-21,1,spotify:album:1WStqZEbgRsqUNazxV7u9C,single,['1A9o3Ljt67pFZ89YtPPL5X']
6mHQX0imf1GfctUD5cQEWi,R e s e n t m e n t,2023-07-07,1,spotify:album:6mHQX0imf1GfctUD5cQEWi,single,['2HPaUgqeutzr3jx5a9WyDV']
26rTTXIEtEeSTan28AiLaV,Larger Than Life,2023-10-27,14,spotify:album:26rTTXIEtEeSTan28AiLaV,album,"['3tlXnStJ1fFhdScmQeLpuG', '4DHLoiIqFYYFjH09WduvFd']"
1IGcLVZl44MScNh7QFf9Xr,The R&B You Love,2023-09-29,17,spotify:album:1IGcLVZl44MScNh7QFf9Xr,album,"['5AzjednUL6MFJP0dBic3be', '478cXiaFIWP2p3WLk3Zlge']"
1Z67w2JtLfO8D2dP0Mwpy1,The Love Album: Off The Grid,2023-09-15,23,spotify:album:1Z67w2JtLfO8D2dP0Mwpy1,album,"['59wfkuBoNyhDMQGCljbUbA', '7gSjFKpVmDgC2MMsnN8CYq']"
